Date,pos,neg,neutral,compound
2012-08-01,0.0446,0.14204,0.81332,-0.238984
2012-08-02,0.09644,0.16992,0.73372,-0.15098
2012-08-03,0.09736,0.18868,0.71392,-0.222112
2012-08-06,0.05624,0.19,0.75376,-0.284984
2012-08-07,0.06756,0.183,0.74948,-0.266064
2012-08-08,0.0476,0.21324,0.73924,-0.338416
2012-08-09,0.04668,0.16088,0.79248,-0.244548
2012-08-10,0.05048,0.15328,0.79624,-0.270328
2012-08-13,0.06168,0.15772,0.7806,-0.187916
2012-08-14,0.03776,0.21128,0.75096,-0.3316
2012-08-15,0.0476,0.1434,0.809,-0.1718
2012-08-16,0.04804,0.2034,0.74856,-0.31376
2012-08-17,0.032,0.25124,0.71676,-0.409444
2012-08-20,0.05608,0.19396,0.74988,-0.333364
2012-08-21,0.05372,0.15,0.79636,-0.265404
2012-08-22,0.03152,0.1698,0.79872,-0.337284
2012-08-23,0.05288,0.12944,0.81768,-0.13918
2012-08-24,0.04724,0.2116,0.74116,-0.331176
2012-08-27,0.02692,0.17164,0.80144,-0.3053
2012-08-28,0.06708,0.17332,0.7596,-0.258252
2012-08-29,0.06688,0.13684,0.79632,-0.086448
2012-08-30,0.0406,0.22292,0.73644,-0.374936
2012-08-31,0.07536,0.14632,0.77836,-0.181872
2012-09-04,0.0552,0.1308,0.81388,-0.210212
2012-09-05,0.03904,0.19164,0.76932,-0.33558
2012-09-06,0.04336,0.1768,0.77984,-0.308432
2012-09-07,0.0492,0.15888,0.79196,-0.233468
2012-09-10,0.06176,0.2224,0.71592,-0.226456
2012-09-11,0.0716,0.15192,0.77656,-0.17198
2012-09-12,0.04132,0.22788,0.7308,-0.416312
2012-09-13,0.0614,0.19024,0.74836,-0.285856
2012-09-14,0.04,0.20336,0.75664,-0.218244
2012-09-17,0.04124,0.22568,0.73304,-0.381264
2012-09-18,0.07764,0.17692,0.74544,-0.133516
2012-09-19,0.05008,0.16928,0.78068,-0.2202
2012-09-20,0.03192,0.18644,0.78168,-0.369352
2012-09-21,0.05636,0.25112,0.69252,-0.389452
2012-09-24,0.05188,0.22416,0.72392,-0.3246
2012-09-25,0.06276,0.13284,0.80444,-0.105024
2012-09-26,0.05908,0.20284,0.73812,-0.244528
2012-09-27,0.06092,0.17956,0.75956,-0.22608
2012-09-28,0.08604,0.11128,0.80268,-0.04842
2012-10-01,0.06908,0.20572,0.7252,-0.302336
2012-10-02,0.05748,0.1654,0.77712,-0.22056
2012-10-03,0.05008,0.2104,0.73952,-0.297168
2012-10-04,0.05128,0.15476,0.79392,-0.172488
2012-10-05,0.06784,0.12652,0.80572,-0.189888
2012-10-08,0.11816,0.1438,0.738,-0.086604
2012-10-09,0.07584,0.18996,0.73424,-0.250708
2012-10-10,0.0548,0.22524,0.71992,-0.378896
2012-10-11,0.02708,0.23564,0.73728,-0.444
2012-10-12,0.07996,0.17004,0.74996,-0.164792
2012-10-15,0.04976,0.16588,0.78444,-0.260708
2012-10-16,0.02852,0.13228,0.83924,-0.291912
2012-10-17,0.05864,0.18772,0.75356,-0.226884
2012-10-18,0.05432,0.1832,0.76248,-0.267648
2012-10-19,0.07988,0.13672,0.78344,-0.11442
2012-10-22,0.07488,0.15748,0.76752,-0.297804
2012-10-23,0.05872,0.19344,0.7478,-0.258824
2012-10-24,0.04148,0.2084,0.75008,-0.337052
2012-10-25,0.04488,0.20768,0.74748,-0.364324
2012-10-26,0.09096,0.18708,0.72196,-0.237672
2012-10-31,0.05028,0.17752,0.77224,-0.241356
2012-11-01,0.03712,0.2078,0.75512,-0.343416
2012-11-02,0.08376,0.18704,0.72916,-0.231616
2012-11-05,0.06904,0.154,0.77692,-0.201852
2012-11-06,0.06316,0.1406,0.79632,-0.138336
2012-11-07,0.075,0.10484,0.82012,-0.086372
2012-11-08,0.03296,0.13376,0.83332,-0.213296
2012-11-09,0.0638,0.222,0.71424,-0.280592
2012-11-12,0.06916,0.20928,0.72152,-0.328656
2012-11-13,0.10988,0.2242,0.66596,-0.223144
2012-11-14,0.05864,0.19404,0.74736,-0.284484
2012-11-15,0.0794,0.2356,0.68504,-0.346436
2012-11-16,0.0792,0.19776,0.72308,-0.30026
2012-11-19,0.03468,0.23932,0.726,-0.478896
2012-11-20,0.10032,0.27668,0.623,-0.279836
2012-11-21,0.03356,0.15068,0.81572,-0.307804
2012-11-23,0.03096,0.20564,0.76344,-0.353024
2012-11-26,0.06448,0.17384,0.76172,-0.334176
2012-11-27,0.0938,0.13772,0.76852,-0.242424
2012-11-28,0.04156,0.14944,0.80896,-0.247816
2012-11-29,0.0742,0.16456,0.7612,-0.245992
2012-11-30,0.032,0.11968,0.84828,-0.217608
2012-12-03,0.05072,0.16368,0.7856,-0.279892
2012-12-04,0.05892,0.1746,0.76656,-0.244512
2012-12-05,0.0446,0.2118,0.7436,-0.375756
2012-12-06,0.04552,0.24012,0.71436,-0.32536
2012-12-07,0.05552,0.22036,0.72416,-0.2758
2012-12-10,0.0232,0.20864,0.7682,-0.382408
2012-12-11,0.07096,0.21692,0.7122,-0.28518
2012-12-12,0.05652,0.11644,0.82708,-0.11476
2012-12-13,0.08556,0.16636,0.74816,-0.238048
2012-12-14,0.07588,0.1628,0.76136,-0.235292
2012-12-17,0.05924,0.23852,0.70224,-0.314
2012-12-18,0.04028,0.16084,0.79888,-0.178392
2012-12-19,0.05572,0.23488,0.70944,-0.380956
2012-12-20,0.03656,0.23724,0.72624,-0.423852
2012-12-21,0.06068,0.146,0.79332,-0.176996
2012-12-24,0.06912,0.23988,0.69104,-0.348328
2012-12-26,0.08296,0.14872,0.76832,-0.2354
2012-12-27,0.03524,0.1218,0.843,-0.199396
2012-12-28,0.06784,0.16996,0.76228,-0.25136
2012-12-31,0.05756,0.1864,0.75604,-0.305536
2013-01-02,0.03228,0.23112,0.7366,-0.353252
2013-01-03,0.04476,0.18584,0.76944,-0.261968
2013-01-04,0.05416,0.23076,0.71516,-0.36958
2013-01-07,0.1136,0.201,0.68532,-0.19436
2013-01-08,0.05976,0.19528,0.745,-0.248644
2013-01-09,0.03268,0.20988,0.75744,-0.327904
2013-01-10,0.08168,0.15688,0.76144,-0.226608
2013-01-11,0.06952,0.1632,0.76728,-0.234512
2013-01-14,0.09072,0.179,0.73036,-0.182372
2013-01-15,0.06876,0.19376,0.73764,-0.301204
2013-01-16,0.05516,0.15444,0.79044,-0.197592
2013-01-17,0.05628,0.19768,0.74604,-0.245488
2013-01-18,0.0726,0.11984,0.80752,-0.151896
2013-01-22,0.07192,0.18548,0.7426,-0.195836
2013-01-23,0.0552,0.16656,0.7782,-0.237376
2013-01-24,0.063,0.20184,0.73512,-0.313192
2013-01-25,0.05664,0.15032,0.79292,-0.220112
2013-01-28,0.09572,0.14892,0.7554,-0.14806
2013-01-29,0.07716,0.14052,0.7824,-0.1631
2013-01-30,0.05876,0.16224,0.779,-0.222648
2013-01-31,0.05772,0.09796,0.84436,-0.181232
2013-02-01,0.04764,0.14456,0.80784,-0.198836
2013-02-04,0.03572,0.09736,0.86692,-0.161776
2013-02-05,0.07448,0.19744,0.72812,-0.257712
2013-02-06,0.04072,0.17464,0.78472,-0.259416
2013-02-07,0.10456,0.12156,0.77384,-0.032196
2013-02-08,0.03204,0.21564,0.75228,-0.406832
2013-02-11,0.06764,0.13492,0.79752,-0.188648
2013-02-12,0.0552,0.1372,0.80752,-0.230144
2013-02-13,0.06328,0.16212,0.77456,-0.178936
2013-02-14,0.02856,0.2024,0.76904,-0.366468
2013-02-15,0.05688,0.12868,0.81448,-0.227936
2013-02-19,0.09132,0.13392,0.7748,-0.101792
2013-02-20,0.0322,0.16436,0.80344,-0.261804
2013-02-21,0.03864,0.17052,0.7908,-0.319416
2013-02-22,0.03456,0.1696,0.79588,-0.277764
2013-02-25,0.06628,0.16556,0.76824,-0.176932
2013-02-26,0.05424,0.19216,0.75368,-0.295088
2013-02-27,0.055,0.23348,0.7116,-0.389652
2013-02-28,0.03704,0.15308,0.80992,-0.253364
2013-03-01,0.0684,0.17104,0.76052,-0.228128
2013-03-04,0.08424,0.11688,0.79888,0.007172
2013-03-05,0.03748,0.21276,0.7498,-0.412848
2013-03-06,0.07568,0.16112,0.76316,-0.177244
2013-03-07,0.07452,0.13924,0.78616,-0.154124
2013-03-08,0.06404,0.1668,0.7692,-0.217124
2013-03-11,0.03596,0.18772,0.77628,-0.319184
2013-03-12,0.06996,0.20952,0.72052,-0.316612
2013-03-13,0.073,0.14812,0.77892,-0.201936
2013-03-14,0.07676,0.08748,0.83572,0.038984
2013-03-15,0.06284,0.15416,0.78296,-0.209652
2013-03-18,0.05724,0.227,0.71576,-0.302984
2013-03-19,0.04204,0.16704,0.79092,-0.32488
2013-03-20,0.05684,0.18588,0.75724,-0.339704
2013-03-21,0.05684,0.14796,0.7952,-0.245048
2013-03-22,0.05256,0.15148,0.796,-0.211108
2013-03-25,0.06956,0.14084,0.78956,-0.179008
2013-03-26,0.07108,0.13756,0.79136,-0.214552
2013-03-27,0.0586,0.16428,0.77704,-0.200552
2013-03-28,0.0576,0.17528,0.76716,-0.225764
2013-04-01,0.06276,0.16284,0.77432,-0.264176
2013-04-02,0.05456,0.19176,0.75364,-0.269112
2013-04-03,0.04624,0.14112,0.81256,-0.198732
2013-04-04,0.05104,0.19128,0.75764,-0.258348
2013-04-05,0.06476,0.11588,0.81936,-0.1273
2013-04-08,0.061,0.12616,0.81288,-0.172196
2013-04-09,0.04304,0.13868,0.81832,-0.250576
2013-04-10,0.11548,0.16168,0.72288,-0.11664
2013-04-11,0.0726,0.14664,0.78076,-0.145232
2013-04-12,0.07684,0.11908,0.80408,-0.081232
2013-04-15,0.0588,0.16544,0.77584,-0.188232
2013-04-16,0.04996,0.22136,0.72868,-0.30338
2013-04-17,0.04724,0.17748,0.77524,-0.239556
2013-04-18,0.0812,0.2108,0.708,-0.272208
2013-04-19,0.11052,0.1674,0.72196,-0.082804
2013-04-22,0.049,0.2066,0.74444,-0.280532
2013-04-23,0.03816,0.24632,0.71548,-0.347688
2013-04-24,0.0524,0.15144,0.7962,-0.234464
2013-04-25,0.06112,0.13536,0.8036,-0.18402
2013-04-26,0.0552,0.20728,0.73752,-0.400272
2013-04-29,0.04856,0.2226,0.72884,-0.358152
2013-04-30,0.08572,0.161,0.75336,-0.137252
2013-05-01,0.05048,0.143,0.80656,-0.185372
2013-05-02,0.0536,0.20064,0.74576,-0.35498
2013-05-03,0.05556,0.19816,0.74632,-0.283552
2013-05-06,0.106,0.19288,0.7012,-0.263292
2013-05-07,0.05816,0.17584,0.76592,-0.269332
2013-05-08,0.06856,0.167,0.76448,-0.216988
2013-05-09,0.06088,0.20016,0.73896,-0.312252
2013-05-10,0.0916,0.19156,0.71688,-0.17834
2013-05-13,0.03656,0.24116,0.72228,-0.41294
2013-05-14,0.0778,0.16544,0.7568,-0.135096
2013-05-15,0.06976,0.12396,0.80628,-0.1884
2013-05-16,0.03444,0.15584,0.80972,-0.292684
2013-05-17,0.05928,0.21448,0.72632,-0.340264
2013-05-20,0.04108,0.1,0.85896,-0.116564
2013-05-21,0.04792,0.13784,0.81424,-0.123776
2013-05-22,0.06596,0.23328,0.70076,-0.316224
2013-05-23,0.06236,0.26756,0.67004,-0.386764
2013-05-24,0.0594,0.13312,0.80756,-0.144516
2013-05-28,0.05084,0.18264,0.76644,-0.35378
2013-05-29,0.07288,0.15444,0.77264,-0.17782
2013-05-30,0.03892,0.19716,0.76392,-0.347576
2013-05-31,0.07,0.20356,0.72644,-0.204184
2013-06-03,0.04216,0.23936,0.71848,-0.423856
2013-06-04,0.08064,0.1628,0.75652,-0.120988
2013-06-05,0.05052,0.20888,0.74056,-0.28512
2013-06-06,0.08608,0.19184,0.72204,-0.246156
2013-06-07,0.08204,0.13688,0.78112,-0.122372
2013-06-10,0.09004,0.09432,0.8156,-0.03488
2013-06-11,0.06172,0.10444,0.83384,-0.060052
2013-06-12,0.0342,0.17144,0.79436,-0.290044
2013-06-13,0.0784,0.1466,0.77504,-0.101388
2013-06-14,0.05516,0.18636,0.75848,-0.217888
2013-06-17,0.0504,0.134,0.81556,-0.174196
2013-06-18,0.02916,0.16656,0.80432,-0.2784
2013-06-19,0.04908,0.16172,0.78928,-0.261164
2013-06-20,0.10056,0.18252,0.71696,-0.172244
2013-06-21,0.04328,0.1484,0.80824,-0.230208
2013-06-24,0.05484,0.21708,0.72816,-0.288688
2013-06-25,0.08296,0.15096,0.766,-0.12786
2013-06-26,0.07416,0.11964,0.80612,-0.091312
2013-06-27,0.0576,0.1274,0.815,-0.135468
2013-06-28,0.07776,0.15528,0.76688,-0.244448
2013-07-01,0.07184,0.138,0.79016,-0.029844
2013-07-02,0.0582,0.12192,0.81988,-0.219224
2013-07-03,0.05612,0.0986,0.84532,-0.130228
2013-07-05,0.08952,0.1052,0.80524,-0.045296
2013-07-08,0.08544,0.15376,0.7608,-0.161212
2013-07-09,0.08176,0.10608,0.81216,-0.11882
2013-07-10,0.04804,0.1998,0.75216,-0.345344
2013-07-11,0.05704,0.17356,0.7694,-0.217572
2013-07-12,0.1198,0.102,0.77824,0.012492
2013-07-15,0.10268,0.12252,0.77484,-0.047592
2013-07-16,0.04288,0.14288,0.81424,-0.16832
2013-07-17,0.06928,0.18908,0.74164,-0.318584
2013-07-18,0.0566,0.23176,0.71172,-0.374532
2013-07-19,0.05032,0.19932,0.75036,-0.29162
2013-07-22,0.05412,0.18608,0.75988,-0.320004
2013-07-23,0.04788,0.1774,0.77472,-0.293644
2013-07-24,0.0504,0.20212,0.74752,-0.415696
2013-07-25,0.06824,0.16064,0.77116,-0.23768
2013-07-26,0.04864,0.19348,0.75788,-0.22364
2013-07-29,0.06228,0.17936,0.75832,-0.332908
2013-07-30,0.07216,0.20912,0.71868,-0.343252
2013-07-31,0.10188,0.14488,0.75332,-0.146404
2013-08-01,0.0674,0.19036,0.7422,-0.243608
2013-08-02,0.06812,0.14452,0.78732,-0.14946
2013-08-05,0.06428,0.16452,0.7712,-0.267132
2013-08-06,0.0664,0.12232,0.81128,-0.127448
2013-08-07,0.04416,0.16768,0.78812,-0.241696
2013-08-08,0.05672,0.13356,0.80972,-0.183968
2013-08-09,0.06816,0.12984,0.802,-0.188856
2013-08-12,0.07768,0.15968,0.76256,-0.184116
2013-08-13,0.05364,0.17116,0.77524,-0.30108
2013-08-14,0.06048,0.17308,0.76644,-0.21764
2013-08-15,0.04396,0.1872,0.76896,-0.360752
2013-08-16,0.07616,0.14656,0.77728,-0.143876
2013-08-19,0.0372,0.18944,0.77344,-0.32108
2013-08-20,0.02548,0.16608,0.80852,-0.358624
2013-08-21,0.04932,0.21784,0.73284,-0.38162
2013-08-22,0.07712,0.18004,0.74284,-0.329504
2013-08-23,0.04512,0.21556,0.73924,-0.368476
2013-08-26,0.08252,0.16408,0.75344,-0.268784
2013-08-27,0.05216,0.16548,0.7824,-0.178968
2013-08-28,0.0894,0.15248,0.75824,-0.0951
2013-08-29,0.05808,0.13856,0.80328,-0.276376
2013-08-30,0.06928,0.17548,0.75528,-0.186048
2013-09-03,0.0928,0.14232,0.76492,-0.108324
2013-09-04,0.0512,0.13764,0.81116,-0.186092
2013-09-05,0.07068,0.21256,0.71672,-0.2304
2013-09-06,0.053,0.17556,0.77152,-0.171752
2013-09-09,0.05408,0.19124,0.75464,-0.273464
2013-09-10,0.09776,0.20588,0.69636,-0.258176
2013-09-11,0.08384,0.13316,0.78304,-0.117788
2013-09-12,0.05424,0.11384,0.83192,-0.0839
2013-09-13,0.05092,0.23208,0.717,-0.415804
2013-09-16,0.05912,0.13392,0.80708,-0.122656
2013-09-17,0.03964,0.19544,0.765,-0.37886
2013-09-18,0.08576,0.13312,0.78112,-0.1165
2013-09-19,0.04968,0.16424,0.786,-0.241596
2013-09-20,0.04072,0.16612,0.79312,-0.262568
2013-09-23,0.05784,0.23712,0.705,-0.433036
2013-09-24,0.02792,0.1686,0.80348,-0.35454
2013-09-25,0.06544,0.15348,0.78104,-0.204404
2013-09-26,0.10324,0.12868,0.76804,-0.118208
2013-09-27,0.08232,0.12092,0.79672,-0.080388
2013-09-30,0.03988,0.17832,0.7818,-0.322052
2013-10-01,0.07548,0.15172,0.77284,-0.187328
2013-10-02,0.02612,0.2164,0.75744,-0.363604
2013-10-03,0.06236,0.18336,0.75428,-0.203144
2013-10-04,0.05888,0.1956,0.74548,-0.24804
2013-10-07,0.0996,0.14776,0.75268,-0.184828
2013-10-08,0.11476,0.10984,0.77544,0.038504
2013-10-09,0.06328,0.13076,0.806,-0.213068
2013-10-10,0.09544,0.11848,0.78608,-0.048616
2013-10-11,0.08308,0.13628,0.78076,-0.179456
2013-10-14,0.12376,0.15416,0.722,-0.044292
2013-10-15,0.07284,0.10224,0.82496,0.00784
2013-10-16,0.07884,0.15696,0.7642,-0.17252
2013-10-17,0.04708,0.14096,0.81192,-0.239328
2013-10-18,0.04076,0.25708,0.7022,-0.463564
2013-10-21,0.06512,0.12476,0.81012,-0.207388
2013-10-22,0.06424,0.17644,0.75936,-0.245084
2013-10-23,0.04908,0.14832,0.80264,-0.193272
2013-10-24,0.06788,0.1432,0.78892,-0.157348
2013-10-25,0.05912,0.12824,0.81264,-0.12384
2013-10-28,0.05364,0.16192,0.78448,-0.225768
2013-10-29,0.0616,0.18056,0.7578,-0.24174
2013-10-30,0.04596,0.11528,0.83876,-0.145436
2013-10-31,0.06564,0.12304,0.81136,-0.254128
2013-11-01,0.06644,0.10612,0.82736,-0.081352
2013-11-04,0.0412,0.22176,0.73708,-0.380348
2013-11-05,0.04896,0.21796,0.7332,-0.318136
2013-11-06,0.04124,0.15144,0.80736,-0.283256
2013-11-07,0.056,0.15708,0.78696,-0.271608
2013-11-08,0.07456,0.14552,0.77996,-0.053728
2013-11-11,0.07752,0.16732,0.7552,-0.155792
2013-11-12,0.07252,0.16076,0.76672,-0.23882
2013-11-13,0.06656,0.17152,0.76188,-0.301864
2013-11-14,0.04992,0.24788,0.70228,-0.390304
2013-11-15,0.05768,0.12072,0.8216,-0.109132
2013-11-18,0.05988,0.19088,0.7492,-0.212044
2013-11-19,0.05296,0.16048,0.78664,-0.260748
2013-11-20,0.10236,0.10248,0.79516,-0.030604
2013-11-21,0.07636,0.1504,0.77336,-0.164492
2013-11-22,0.11332,0.15496,0.73176,-0.163152
2013-11-25,0.09524,0.15208,0.75272,-0.14672
2013-11-26,0.06008,0.14272,0.79716,-0.21328
2013-11-27,0.08852,0.17444,0.737,-0.288332
2013-11-29,0.05148,0.15952,0.78896,-0.247336
2013-12-02,0.05752,0.1812,0.76132,-0.34166
2013-12-03,0.07208,0.15984,0.76804,-0.191184
2013-12-04,0.07992,0.16928,0.75068,-0.222404
2013-12-05,0.06752,0.1886,0.7438,-0.224588
2013-12-06,0.0596,0.17808,0.76232,-0.19334
2013-12-09,0.03552,0.12808,0.8364,-0.200872
2013-12-10,0.05916,0.11068,0.83016,-0.116352
2013-12-11,0.0864,0.11736,0.79632,-0.060412
2013-12-12,0.04156,0.1764,0.78208,-0.297808
2013-12-13,0.04132,0.19276,0.76596,-0.322992
2013-12-16,0.05456,0.19028,0.75528,-0.263172
2013-12-17,0.10092,0.16096,0.73824,-0.14248
2013-12-18,0.06696,0.13092,0.80212,-0.208608
2013-12-19,0.08352,0.11044,0.806,-0.100168
2013-12-20,0.05936,0.21624,0.72436,-0.35926
2013-12-23,0.0644,0.21356,0.72204,-0.35396
2013-12-24,0.0882,0.13824,0.77356,-0.240244
2013-12-26,0.04524,0.20392,0.75088,-0.275208
2013-12-27,0.04996,0.24648,0.70356,-0.361288
2013-12-30,0.0474,0.16884,0.78388,-0.26314
2013-12-31,0.06664,0.1136,0.81972,-0.092216
2014-01-02,0.1246,0.13452,0.74088,-0.067016
2014-01-03,0.08668,0.14716,0.76616,-0.157464
2014-01-06,0.04008,0.20468,0.7552,-0.335028
2014-01-07,0.03764,0.1718,0.79064,-0.2834
2014-01-08,0.06704,0.16136,0.77156,-0.253648
2014-01-09,0.05496,0.15412,0.79092,-0.22956
2014-01-10,0.08984,0.17484,0.73532,-0.232484
2014-01-13,0.05544,0.20108,0.74352,-0.354104
2014-01-14,0.07116,0.15148,0.77732,-0.15428
2014-01-15,0.02832,0.16744,0.8042,-0.276332
2014-01-16,0.0766,0.11404,0.80936,-0.143968
2014-01-17,0.0642,0.14384,0.79192,-0.17036
2014-01-21,0.03772,0.16136,0.80088,-0.289
2014-01-22,0.06008,0.20428,0.73568,-0.295696
2014-01-23,0.0378,0.18248,0.77972,-0.26976
2014-01-24,0.0562,0.17564,0.7682,-0.170632
2014-01-27,0.06116,0.22416,0.71472,-0.406044
2014-01-28,0.08524,0.16152,0.75324,-0.131764
2014-01-29,0.07556,0.14032,0.7842,-0.18092
2014-01-30,0.03368,0.16552,0.80084,-0.353588
2014-01-31,0.0478,0.175,0.77716,-0.2177
2014-02-03,0.04892,0.17072,0.78036,-0.3129
2014-02-04,0.08964,0.1414,0.769,-0.125388
2014-02-05,0.06748,0.17416,0.75832,-0.281196
2014-02-06,0.11728,0.17736,0.70524,-0.112976
2014-02-07,0.08868,0.13048,0.78088,-0.091244
2014-02-10,0.10284,0.11836,0.7788,-0.099188
2014-02-11,0.07576,0.17776,0.7464,-0.199476
2014-02-12,0.09284,0.16404,0.74304,-0.120516
2014-02-13,0.04084,0.17788,0.78124,-0.1956
2014-02-14,0.09852,0.139,0.76252,-0.028048
2014-02-18,0.06692,0.20876,0.72432,-0.332356
2014-02-19,0.03452,0.20664,0.7588,-0.28652
2014-02-20,0.02916,0.14052,0.83028,-0.244108
2014-02-21,0.07692,0.16812,0.75508,-0.276264
2014-02-24,0.042,0.15444,0.8036,-0.16172
2014-02-25,0.039,0.1708,0.7902,-0.240108
2014-02-26,0.07568,0.116,0.80832,-0.199664
2014-02-27,0.06204,0.0668,0.87124,-0.046644
2014-02-28,0.02176,0.0792,0.89908,-0.158804
2014-03-03,0.08252,0.1186,0.79888,-0.105976
2014-03-04,0.04704,0.10852,0.84444,-0.195604
2014-03-05,0.10012,0.13084,0.76896,-0.06912
2014-03-06,0.07716,0.1658,0.75704,-0.217808
2014-03-07,0.0522,0.18452,0.76328,-0.292528
2014-03-10,0.03532,0.18304,0.78164,-0.326604
2014-03-11,0.03144,0.1944,0.7742,-0.270292
2014-03-12,0.0508,0.13328,0.81596,-0.183592
2014-03-13,0.04928,0.07408,0.87664,-0.052072
2014-03-14,0.06348,0.10604,0.83052,-0.049124
2014-03-17,0.04228,0.16852,0.7892,-0.237064
2014-03-18,0.07172,0.13944,0.7888,-0.050188
2014-03-19,0.05044,0.14264,0.80696,-0.263504
2014-03-20,0.05052,0.1312,0.81824,-0.127096
2014-03-21,0.06504,0.10384,0.8312,-0.117212
2014-03-24,0.04028,0.12996,0.82968,-0.162448
2014-03-25,0.05968,0.1746,0.76572,-0.259928
2014-03-26,0.05888,0.15788,0.78332,-0.261528
2014-03-27,0.04816,0.18744,0.7644,-0.209652
2014-03-28,0.04328,0.13972,0.81708,-0.20002
2014-03-31,0.06948,0.11828,0.81224,-0.116736
2014-04-01,0.0384,0.20164,0.76004,-0.255976
2014-04-02,0.0336,0.14288,0.82356,-0.285436
2014-04-03,0.0354,0.1166,0.84796,-0.19052
2014-04-04,0.03596,0.13952,0.82452,-0.23188
2014-04-07,0.07036,0.1472,0.78248,-0.1923
2014-04-08,0.06024,0.16176,0.77812,-0.18244
2014-04-09,0.05168,0.11472,0.83368,-0.184428
2014-04-10,0.05236,0.1834,0.76424,-0.27488
2014-04-11,0.062,0.13688,0.80108,-0.202724
2014-04-14,0.0626,0.1192,0.81808,-0.08474
2014-04-15,0.07568,0.13588,0.78828,-0.16784
2014-04-16,0.05164,0.18152,0.76684,-0.219652
2014-04-17,0.07892,0.10252,0.81852,-0.061836
2014-04-21,0.05192,0.17024,0.77784,-0.290348
2014-04-22,0.05548,0.13852,0.80592,-0.182244
2014-04-23,0.04128,0.13216,0.82656,-0.161412
2014-04-24,0.04512,0.15964,0.79528,-0.228092
2014-04-25,0.02348,0.16056,0.81592,-0.286016
2014-04-28,0.05144,0.12632,0.82232,-0.121304
2014-04-29,0.0588,0.15448,0.78672,-0.155312
2014-04-30,0.063,0.14816,0.7888,-0.219856
2014-05-01,0.0608,0.17984,0.75936,-0.25118
2014-05-02,0.10104,0.18876,0.71016,-0.151156
2014-05-05,0.02848,0.11948,0.85204,-0.171888
2014-05-06,0.04276,0.19364,0.7636,-0.318412
2014-05-07,0.07224,0.17068,0.75708,-0.27214
2014-05-08,0.06504,0.1304,0.80464,-0.165124
2014-05-09,0.04236,0.12192,0.83568,-0.17096
2014-05-12,0.0588,0.163,0.77824,-0.198956
2014-05-13,0.07748,0.13864,0.78384,-0.181036
2014-05-14,0.03336,0.23312,0.73356,-0.338348
2014-05-15,0.03788,0.1412,0.82088,-0.175024
2014-05-16,0.04752,0.15464,0.79784,-0.289088
2014-05-19,0.07808,0.13692,0.78492,-0.137084
2014-05-20,0.08252,0.13336,0.78416,-0.101948
2014-05-21,0.0766,0.18936,0.73408,-0.279152
2014-05-22,0.09656,0.20264,0.70088,-0.233708
2014-05-23,0.04412,0.153,0.80292,-0.231004
2014-05-27,0.08448,0.16832,0.74716,-0.208532
2014-05-28,0.04488,0.1426,0.81248,-0.203676
2014-05-29,0.05596,0.19224,0.75176,-0.234556
2014-05-30,0.03664,0.18128,0.78208,-0.242944
2014-06-02,0.05836,0.17452,0.76712,-0.212444
2014-06-03,0.06288,0.11208,0.82516,-0.088548
2014-06-04,0.05284,0.10548,0.84168,-0.06072
2014-06-05,0.04196,0.13176,0.82624,-0.180956
2014-06-06,0.07884,0.11708,0.8042,-0.114148
2014-06-09,0.0522,0.15332,0.79448,-0.233504
2014-06-10,0.047,0.10032,0.85268,-0.11888
2014-06-11,0.05536,0.10968,0.83504,-0.111068
2014-06-12,0.06288,0.16316,0.774,-0.276988
2014-06-13,0.05744,0.1094,0.83316,-0.168208
2014-06-16,0.0644,0.12392,0.81168,-0.065092
2014-06-17,0.07644,0.13772,0.78584,-0.121368
2014-06-18,0.09816,0.18948,0.7124,-0.20382
2014-06-19,0.07836,0.11776,0.80376,-0.159936
2014-06-20,0.063,0.14028,0.79684,-0.121764
2014-06-23,0.034,0.19412,0.77188,-0.293868
2014-06-24,0.07536,0.1994,0.7252,-0.282456
2014-06-25,0.07232,0.18172,0.746,-0.22154
2014-06-26,0.066,0.1276,0.8064,-0.142192
2014-06-27,0.04196,0.15336,0.80468,-0.261832
2014-06-30,0.05304,0.17928,0.76772,-0.327948
2014-07-01,0.05856,0.15584,0.78568,-0.210292
2014-07-02,0.04088,0.20892,0.75024,-0.35156
2014-07-03,0.08508,0.13644,0.77852,-0.089256
2014-07-07,0.088,0.15324,0.75872,-0.180532
2014-07-08,0.06788,0.14612,0.78604,-0.156048
2014-07-09,0.01988,0.15044,0.82968,-0.293552
2014-07-10,0.06544,0.12684,0.80764,-0.103556
2014-07-11,0.05512,0.1912,0.75372,-0.227412
2014-07-14,0.05528,0.15852,0.78624,-0.164244
2014-07-15,0.04768,0.12932,0.823,-0.168256
2014-07-16,0.04624,0.16336,0.7904,-0.269492
2014-07-17,0.04728,0.14104,0.81164,-0.182704
2014-07-18,0.04696,0.19168,0.76136,-0.288556
2014-07-21,0.01188,0.22136,0.7668,-0.446864
2014-07-22,0.07892,0.14124,0.77988,-0.15972
2014-07-23,0.02612,0.27052,0.7034,-0.455472
2014-07-24,0.02512,0.19556,0.77932,-0.404616
2014-07-25,0.05696,0.18764,0.75532,-0.264432
2014-07-28,0.04944,0.14124,0.80932,-0.152108
2014-07-29,0.07948,0.14652,0.77408,-0.0886
2014-07-30,0.06096,0.16408,0.77496,-0.185504
2014-07-31,0.02812,0.17804,0.79384,-0.33914
