Date,Close
2012/3/16,13232.62012
2012/3/15,13252.75977
2012/3/14,13194.09961
2012/3/13,13177.67969
2012/3/12,12959.70996
2012/3/9,12922.01953
2012/3/8,12907.94043
2012/3/7,12837.33008
2012/3/6,12759.15039
2012/3/5,12962.80957
2012/3/2,12977.57031
2012/3/1,12980.29981
2012/2/29,12952.07031
2012/2/28,13005.12012
2012/2/27,12981.50977
2012/2/24,12982.9502
2012/2/23,12984.69043
2012/2/22,12938.66992
2012/2/21,12965.69043
2012/2/17,12949.87012
2012/2/16,12904.08008
2012/2/15,12780.9502
2012/2/14,12878.28027
2012/2/13,12874.04004
2012/2/10,12801.23047
2012/2/9,12890.45996
2012/2/8,12883.9502
2012/2/7,12878.2002
2012/2/6,12845.12988
2012/2/3,12862.23047
2012/2/2,12705.41016
2012/2/1,12716.45996
2012/1/31,12632.91016
2012/1/30,12653.71973
2012/1/27,12660.45996
2012/1/26,12734.62988
2012/1/25,12758.84961
2012/1/24,12675.75
2012/1/23,12708.82031
2012/1/20,12720.48047
2012/1/19,12623.98047
2012/1/18,12578.9502
2012/1/17,12482.07031
2012/1/13,12422.05957
2012/1/12,12471.01953
2012/1/11,12449.4502
2012/1/10,12462.46973
2012/1/9,12392.69043
2012/1/6,12359.91992
2012/1/5,12415.7002
2012/1/4,12418.41992
2012/1/3,12397.37988
2011/12/30,12217.55957
2011/12/29,12287.04004
2011/12/28,12151.41016
2011/12/27,12291.34961
2011/12/23,12294
2011/12/22,12169.65039
2011/12/21,12107.74023
2011/12/20,12103.58008
2011/12/19,11766.25977
2011/12/16,11866.38965
2011/12/15,11868.80957
2011/12/14,11823.48047
2011/12/13,11954.94043
2011/12/12,12021.38965
2011/12/9,12184.25977
2011/12/8,11997.7002
2011/12/7,12196.37012
2011/12/6,12150.12988
2011/12/5,12097.83008
2011/12/2,12019.41992
2011/12/1,12020.03027
2011/11/30,12045.67969
2011/11/29,11555.62988
2011/11/28,11523.00977
2011/11/25,11231.65039
2011/11/23,11257.54981
2011/11/22,11493.71973
2011/11/21,11547.30957
2011/11/18,11796.16016
2011/11/17,11770.73047
2011/11/16,11905.58984
2011/11/15,12096.16016
2011/11/14,12078.98047
2011/11/11,12153.67969
2011/11/10,11893.86035
2011/11/9,11780.94043
2011/11/8,12170.17969
2011/11/7,12068.38965
2011/11/4,11983.24023
2011/11/3,12044.46973
2011/11/2,11836.04004
2011/11/1,11657.95996
2011/10/31,11955.00977
2011/10/28,12231.11035
2011/10/27,12208.54981
2011/10/26,11869.04004
2011/10/25,11706.62012
2011/10/24,11913.62012
2011/10/21,11808.79004
2011/10/20,11541.78027
2011/10/19,11504.62012
2011/10/18,11577.04981
2011/10/17,11397
2011/10/14,11644.49023
2011/10/13,11478.12988
2011/10/12,11518.84961
2011/10/11,11416.29981
2011/10/10,11433.17969
2011/10/7,11103.12012
2011/10/6,11123.33008
2011/10/5,10939.9502
2011/10/4,10808.70996
2011/10/3,10655.29981
2011/9/30,10913.37988
2011/9/29,11153.98047
2011/9/28,11010.90039
2011/9/27,11190.69043
2011/9/26,11043.86035
2011/9/23,10771.48047
2011/9/22,10733.83008
2011/9/21,11124.83984
2011/9/20,11408.66016
2011/9/19,11401.00977
2011/9/16,11509.08984
2011/9/15,11433.17969
2011/9/14,11246.73047
2011/9/13,11105.84961
2011/9/12,11061.12012
2011/9/9,10992.12988
2011/9/8,11295.80957
2011/9/7,11414.86035
2011/9/6,11139.29981
2011/9/2,11240.25977
2011/9/1,11493.57031
2011/8/31,11613.53027
2011/8/30,11559.9502
2011/8/29,11539.25
2011/8/26,11284.54004
2011/8/25,11149.82031
2011/8/24,11320.70996
2011/8/23,11176.75977
2011/8/22,10854.65039
2011/8/19,10817.65039
2011/8/18,10990.58008
2011/8/17,11410.20996
2011/8/16,11405.92969
2011/8/15,11482.90039
2011/8/12,11269.01953
2011/8/11,11143.30957
2011/8/10,10719.94043
2011/8/9,11239.76953
2011/8/8,10809.84961
2011/8/5,11444.61035
2011/8/4,11383.67969
2011/8/3,11896.44043
2011/8/2,11866.62012
2011/8/1,12132.49023
2011/7/29,12143.24023
2011/7/28,12240.11035
2011/7/27,12302.54981
2011/7/26,12501.29981
2011/7/25,12592.79981
2011/7/22,12681.16016
2011/7/21,12724.41016
2011/7/20,12571.91016
2011/7/19,12587.41992
2011/7/18,12385.16016
2011/7/15,12479.73047
2011/7/14,12437.12012
2011/7/13,12491.61035
2011/7/12,12446.87988
2011/7/11,12505.75977
2011/7/8,12657.2002
2011/7/7,12719.49023
2011/7/6,12626.01953
2011/7/5,12569.87012
2011/7/1,12582.76953
2011/6/30,12414.33984
2011/6/29,12261.41992
2011/6/28,12188.69043
2011/6/27,12043.55957
2011/6/24,11934.58008
2011/6/23,12050
2011/6/22,12109.66992
2011/6/21,12190.00977
2011/6/20,12080.37988
2011/6/17,12004.36035
2011/6/16,11961.51953
2011/6/15,11897.26953
2011/6/14,12076.11035
2011/6/13,11952.96973
2011/6/10,11951.91016
2011/6/9,12124.36035
2011/6/8,12048.94043
2011/6/7,12070.80957
2011/6/6,12089.95996
2011/6/3,12151.25977
2011/6/2,12248.54981
2011/6/1,12290.13965
2011/5/31,12569.79004
2011/5/27,12441.58008
2011/5/26,12402.75977
2011/5/25,12394.66016
2011/5/24,12356.20996
2011/5/23,12381.25977
2011/5/20,12512.04004
2011/5/19,12605.32031
2011/5/18,12560.17969
2011/5/17,12479.58008
2011/5/16,12548.37012
2011/5/13,12595.75
2011/5/12,12695.91992
2011/5/11,12630.03027
2011/5/10,12760.36035
2011/5/9,12684.67969
2011/5/6,12638.74023
2011/5/5,12584.16992
2011/5/4,12723.58008
2011/5/3,12807.50977
2011/5/2,12807.36035
2011/4/29,12810.54004
2011/4/28,12763.30957
2011/4/27,12690.95996
2011/4/26,12595.37012
2011/4/25,12479.87988
2011/4/21,12505.99023
2011/4/20,12453.54004
2011/4/19,12266.75
2011/4/18,12201.58984
2011/4/15,12341.83008
2011/4/14,12285.15039
2011/4/13,12270.99023
2011/4/12,12263.58008
2011/4/11,12381.11035
2011/4/8,12380.04981
2011/4/7,12409.49023
2011/4/6,12426.75
2011/4/5,12393.90039
2011/4/4,12400.03027
2011/4/1,12376.71973
2011/3/31,12319.73047
2011/3/30,12350.61035
2011/3/29,12279.00977
2011/3/28,12197.87988
2011/3/25,12220.58984
2011/3/24,12170.55957
2011/3/23,12086.01953
2011/3/22,12018.62988
2011/3/21,12036.53027
2011/3/18,11858.51953
2011/3/17,11774.58984
2011/3/16,11613.29981
2011/3/15,11855.41992
2011/3/14,11993.16016
2011/3/11,12044.40039
2011/3/10,11984.61035
2011/3/9,12213.08984
2011/3/8,12214.37988
2011/3/7,12090.03027
2011/3/4,12169.87988
2011/3/3,12258.2002
2011/3/2,12066.79981
2011/3/1,12058.01953
2011/2/28,12226.33984
2011/2/25,12130.4502
2011/2/24,12068.5
2011/2/23,12105.78027
2011/2/22,12212.79004
2011/2/18,12391.25
2011/2/17,12318.13965
2011/2/16,12288.16992
2011/2/15,12226.63965
2011/2/14,12268.19043
2011/2/11,12273.25977
2011/2/10,12229.29004
2011/2/9,12239.88965
2011/2/8,12233.15039
2011/2/7,12161.62988
2011/2/4,12092.15039
2011/2/3,12062.25977
2011/2/2,12041.96973
2011/2/1,12040.16016
2011/1/31,11891.92969
2011/1/28,11823.7002
2011/1/27,11989.83008
2011/1/26,11985.44043
2011/1/25,11977.19043
2011/1/24,11980.51953
2011/1/21,11871.83984
2011/1/20,11822.79981
2011/1/19,11825.29004
2011/1/18,11837.92969
2011/1/14,11787.37988
2011/1/13,11731.90039
2011/1/12,11755.44043
2011/1/11,11671.87988
2011/1/10,11637.4502
2011/1/7,11674.75977
2011/1/6,11697.30957
2011/1/5,11722.88965
2011/1/4,11691.17969
2011/1/3,11670.75
2010/12/31,11577.50977
2010/12/30,11569.70996
2010/12/29,11585.37988
2010/12/28,11575.54004
2010/12/27,11555.03027
2010/12/23,11573.49023
2010/12/22,11559.49023
2010/12/21,11533.16016
2010/12/20,11478.12988
2010/12/17,11491.91016
2010/12/16,11499.25
2010/12/15,11457.46973
2010/12/14,11476.54004
2010/12/13,11428.55957
2010/12/10,11410.32031
2010/12/9,11370.05957
2010/12/8,11372.48047
2010/12/7,11359.16016
2010/12/6,11362.19043
2010/12/3,11382.08984
2010/12/2,11362.41016
2010/12/1,11255.78027
2010/11/30,11006.01953
2010/11/29,11052.49023
2010/11/26,11091.87012
2010/11/24,11187.28027
2010/11/23,11036.37012
2010/11/22,11178.58008
2010/11/19,11203.54981
2010/11/18,11181.23047
2010/11/17,11007.87988
2010/11/16,11023.5
2010/11/15,11201.96973
2010/11/12,11192.58008
2010/11/11,11283.09961
2010/11/10,11357.04004
2010/11/9,11346.75
2010/11/8,11406.83984
2010/11/5,11444.08008
2010/11/4,11434.83984
2010/11/3,11215.12988
2010/11/2,11188.71973
2010/11/1,11124.62012
2010/10/29,11118.49023
2010/10/28,11113.9502
2010/10/27,11126.28027
2010/10/26,11169.45996
2010/10/25,11164.04981
2010/10/22,11132.55957
2010/10/21,11146.57031
2010/10/20,11107.96973
2010/10/19,10978.62012
2010/10/18,11143.69043
2010/10/15,11062.78027
2010/10/14,11094.57031
2010/10/13,11096.08008
2010/10/12,11020.40039
2010/10/11,11010.33984
2010/10/8,11006.48047
2010/10/7,10948.58008
2010/10/6,10967.65039
2010/10/5,10944.71973
2010/10/4,10751.26953
2010/10/1,10829.67969
2010/9/30,10788.04981
2010/9/29,10835.28027
2010/9/28,10858.13965
2010/9/27,10812.04004
2010/9/24,10860.25977
2010/9/23,10662.41992
2010/9/22,10739.30957
2010/9/21,10761.03027
2010/9/20,10753.62012
2010/9/17,10607.84961
2010/9/16,10594.83008
2010/9/15,10572.73047
2010/9/14,10526.49023
2010/9/13,10544.12988
2010/9/10,10462.76953
2010/9/9,10415.24023
2010/9/8,10387.00977
2010/9/7,10340.69043
2010/9/3,10447.92969
2010/9/2,10320.09961
2010/9/1,10269.46973
2010/8/31,10014.71973
2010/8/30,10009.73047
2010/8/27,10150.65039
2010/8/26,9985.80957
2010/8/25,10060.05957
2010/8/24,10040.4502
2010/8/23,10174.41016
2010/8/20,10213.62012
2010/8/19,10271.20996
2010/8/18,10415.54004
2010/8/17,10405.84961
2010/8/16,10302.00977
2010/8/13,10303.15039
2010/8/12,10319.9502
2010/8/11,10378.83008
2010/8/10,10644.25
2010/8/9,10698.75
2010/8/6,10653.55957
2010/8/5,10674.98047
2010/8/4,10680.42969
2010/8/3,10636.37988
2010/8/2,10674.37988
2010/7/30,10465.94043
2010/7/29,10467.16016
2010/7/28,10497.87988
2010/7/27,10537.69043
2010/7/26,10525.42969
2010/7/23,10424.62012
2010/7/22,10322.29981
2010/7/21,10120.53027
2010/7/20,10229.95996
2010/7/19,10154.42969
2010/7/16,10097.90039
2010/7/15,10359.30957
2010/7/14,10366.71973
2010/7/13,10363.01953
2010/7/12,10216.26953
2010/7/9,10198.03027
2010/7/8,10138.99023
2010/7/7,10018.28027
2010/7/6,9743.620117
2010/7/2,9686.480469
2010/7/1,9732.530273
2010/6/30,9774.019531
2010/6/29,9870.299805
2010/6/28,10138.51953
2010/6/25,10143.80957
2010/6/24,10152.79981
2010/6/23,10298.44043
2010/6/22,10293.51953
2010/6/21,10442.41016
2010/6/18,10450.63965
2010/6/17,10434.16992
2010/6/16,10409.45996
2010/6/15,10404.76953
2010/6/14,10190.88965
2010/6/11,10211.07031
2010/6/10,10172.53027
2010/6/9,9899.25
2010/6/8,9939.980469
2010/6/7,9816.490234
2010/6/4,9931.969727
2010/6/3,10255.28027
2010/6/2,10249.54004
2010/6/1,10024.01953
2010/5/28,10136.62988
2010/5/27,10258.99023
2010/5/26,9974.450195
2010/5/25,10043.75
2010/5/24,10066.57031
2010/5/21,10193.38965
2010/5/20,10068.00977
2010/5/19,10444.37012
2010/5/18,10510.9502
2010/5/17,10625.83008
2010/5/14,10620.16016
2010/5/13,10782.9502
2010/5/12,10896.91016
2010/5/11,10748.25977
2010/5/10,10785.13965
2010/5/7,10380.42969
2010/5/6,10520.32031
2010/5/5,10866.83008
2010/5/4,10926.76953
2010/5/3,11151.83008
2010/4/30,11008.61035
2010/4/29,11167.32031
2010/4/28,11045.26953
2010/4/27,10991.99023
2010/4/26,11205.03027
2010/4/23,11204.28027
2010/4/22,11134.29004
2010/4/21,11124.91992
2010/4/20,11117.05957
2010/4/19,11092.04981
2010/4/16,11018.66016
2010/4/15,11144.57031
2010/4/14,11123.11035
2010/4/13,11019.41992
2010/4/12,11005.96973
2010/4/9,10997.34961
2010/4/8,10927.07031
2010/4/7,10897.51953
2010/4/6,10969.99023
2010/4/5,10973.54981
2010/4/1,10927.07031
2010/3/31,10856.62988
2010/3/30,10907.41992
2010/3/29,10895.86035
2010/3/26,10850.36035
2010/3/25,10841.20996
2010/3/24,10836.15039
2010/3/23,10888.83008
2010/3/22,10785.88965
2010/3/19,10741.98047
2010/3/18,10779.16992
2010/3/17,10733.66992
2010/3/16,10685.98047
2010/3/15,10642.15039
2010/3/12,10624.69043
2010/3/11,10611.83984
2010/3/10,10567.33008
2010/3/9,10564.37988
2010/3/8,10552.51953
2010/3/5,10566.2002
2010/3/4,10444.13965
2010/3/3,10396.75977
2010/3/2,10405.98047
2010/3/1,10403.79004
2010/2/26,10325.25977
2010/2/25,10321.03027
2010/2/24,10374.16016
2010/2/23,10282.41016
2010/2/22,10383.37988
2010/2/19,10402.34961
2010/2/18,10392.90039
2010/2/17,10309.24023
2010/2/16,10268.80957
2010/2/12,10099.13965
2010/2/11,10144.19043
2010/2/10,10038.37988
2010/2/9,10058.63965
2010/2/8,9908.389648
2010/2/5,10012.23047
2010/2/4,10002.17969
2010/2/3,10270.54981
2010/2/2,10296.84961
2010/2/1,10185.53027
2010/1/29,10067.33008
2010/1/28,10120.45996
2010/1/27,10236.16016
2010/1/26,10194.29004
2010/1/25,10196.86035
2010/1/22,10172.98047
2010/1/21,10389.87988
2010/1/20,10603.15039
2010/1/19,10725.42969
2010/1/15,10609.65039
2010/1/14,10710.54981
2010/1/13,10680.76953
2010/1/12,10627.25977
2010/1/11,10663.99023
2010/1/8,10618.19043
2010/1/7,10606.86035
2010/1/6,10573.67969
2010/1/5,10572.01953
2010/1/4,10583.95996
2009/12/31,10428.04981
2009/12/30,10548.50977
2009/12/29,10545.41016
2009/12/28,10547.08008
2009/12/24,10520.08984
2009/12/23,10466.44043
2009/12/22,10464.92969
2009/12/21,10414.13965
2009/12/18,10328.88965
2009/12/17,10308.25977
2009/12/16,10441.12012
2009/12/15,10452
2009/12/14,10501.04981
2009/12/11,10471.5
2009/12/10,10405.83008
2009/12/9,10337.04981
2009/12/8,10285.96973
2009/12/7,10390.11035
2009/12/4,10388.90039
2009/12/3,10366.15039
2009/12/2,10452.67969
2009/12/1,10471.58008
2009/11/30,10344.83984
2009/11/27,10309.91992
2009/11/25,10464.40039
2009/11/24,10433.70996
2009/11/23,10450.9502
2009/11/20,10318.16016
2009/11/19,10332.44043
2009/11/18,10426.30957
2009/11/17,10437.41992
2009/11/16,10406.95996
2009/11/13,10270.46973
2009/11/12,10197.46973
2009/11/11,10291.25977
2009/11/10,10246.96973
2009/11/9,10226.94043
2009/11/6,10023.41992
2009/11/5,10005.95996
2009/11/4,9802.139648
2009/11/3,9771.910156
2009/11/2,9789.44043
2009/10/30,9712.730469
2009/10/29,9962.580078
2009/10/28,9762.69043
2009/10/27,9882.169922
2009/10/26,9867.959961
2009/10/23,9972.179688
2009/10/22,10081.30957
2009/10/21,9949.360352
2009/10/20,10041.48047
2009/10/19,10092.19043
2009/10/16,9995.910156
2009/10/15,10062.94043
2009/10/14,10015.86035
2009/10/13,9871.05957
2009/10/12,9885.799805
2009/10/9,9864.94043
2009/10/8,9786.870117
2009/10/7,9725.580078
2009/10/6,9731.25
2009/10/5,9599.75
2009/10/2,9487.669922
2009/10/1,9509.280273
2009/9/30,9712.280273
2009/9/29,9742.200195
2009/9/28,9789.360352
2009/9/25,9665.19043
2009/9/24,9707.44043
2009/9/23,9748.549805
2009/9/22,9829.870117
2009/9/21,9778.860352
2009/9/18,9820.200195
2009/9/17,9783.919922
2009/9/16,9791.709961
2009/9/15,9683.410156
2009/9/14,9626.799805
2009/9/11,9605.410156
2009/9/10,9627.480469
2009/9/9,9547.219727
2009/9/8,9497.339844
2009/9/4,9441.269531
2009/9/3,9344.610352
2009/9/2,9280.669922
2009/9/1,9310.599609
2009/8/31,9496.280273
2009/8/28,9544.200195
2009/8/27,9580.629883
2009/8/26,9543.519531
2009/8/25,9539.290039
2009/8/24,9509.280273
2009/8/21,9505.959961
2009/8/20,9350.049805
2009/8/19,9279.160156
2009/8/18,9217.94043
2009/8/17,9135.339844
2009/8/14,9321.400391
2009/8/13,9398.19043
2009/8/12,9361.610352
2009/8/11,9241.450195
2009/8/10,9337.950195
2009/8/7,9370.070312
2009/8/6,9256.259766
2009/8/5,9280.969727
2009/8/4,9320.19043
2009/8/3,9286.55957
2009/7/31,9171.610352
2009/7/30,9154.459961
2009/7/29,9070.719727
2009/7/28,9096.719727
2009/7/27,9108.509766
2009/7/24,9093.240234
2009/7/23,9069.290039
2009/7/22,8881.259766
2009/7/21,8915.94043
2009/7/20,8848.150391
2009/7/17,8743.94043
2009/7/16,8711.820312
2009/7/15,8616.209961
2009/7/14,8359.490234
2009/7/13,8331.679688
2009/7/10,8146.52002
2009/7/9,8183.169922
2009/7/8,8178.410156
2009/7/7,8163.600098
2009/7/6,8324.870117
2009/7/2,8280.740234
2009/7/1,8504.05957
2009/6/30,8447
2009/6/29,8529.379883
2009/6/26,8438.389648
2009/6/25,8472.400391
2009/6/24,8299.860352
2009/6/23,8322.910156
2009/6/22,8339.009766
2009/6/19,8539.730469
2009/6/18,8555.599609
2009/6/17,8497.179688
2009/6/16,8504.669922
2009/6/15,8612.129883
2009/6/12,8799.259766
2009/6/11,8770.919922
2009/6/10,8739.019531
2009/6/9,8763.05957
2009/6/8,8764.490234
2009/6/5,8763.129883
2009/6/4,8750.240234
2009/6/3,8675.240234
2009/6/2,8740.870117
2009/6/1,8721.44043
2009/5/29,8500.330078
2009/5/28,8403.799805
2009/5/27,8300.019531
2009/5/26,8473.490234
2009/5/22,8277.320312
2009/5/21,8292.129883
2009/5/20,8422.040039
2009/5/19,8474.849609
2009/5/18,8504.080078
2009/5/15,8268.639648
2009/5/14,8331.320312
2009/5/13,8284.889648
2009/5/12,8469.110352
2009/5/11,8418.769531
2009/5/8,8574.650391
2009/5/7,8409.849609
2009/5/6,8512.280273
2009/5/5,8410.650391
2009/5/4,8426.740234
2009/5/1,8212.410156
2009/4/30,8168.120117
2009/4/29,8185.72998
2009/4/28,8016.950195
2009/4/27,8025
2009/4/24,8076.290039
2009/4/23,7957.060059
2009/4/22,7886.569824
2009/4/21,7969.560059
2009/4/20,7841.72998
2009/4/17,8131.330078
2009/4/16,8125.430176
2009/4/15,8029.620117
2009/4/14,7920.180176
2009/4/13,8057.810059
2009/4/9,8083.379883
2009/4/8,7837.109863
2009/4/7,7789.560059
2009/4/6,7975.850098
2009/4/3,8017.589844
2009/4/2,7978.080078
2009/4/1,7761.600098
2009/3/31,7608.919922
2009/3/30,7522.02002
2009/3/27,7776.180176
2009/3/26,7924.560059
2009/3/25,7749.810059
2009/3/24,7659.970215
2009/3/23,7775.859863
2009/3/20,7278.379883
2009/3/19,7400.799805
2009/3/18,7486.580078
2009/3/17,7395.700195
2009/3/16,7216.970215
2009/3/13,7223.97998
2009/3/12,7170.060059
2009/3/11,6930.399902
2009/3/10,6926.490234
2009/3/9,6547.049805
2009/3/6,6626.939941
2009/3/5,6594.439941
2009/3/4,6875.839844
2009/3/3,6726.02002
2009/3/2,6763.290039
2009/2/27,7062.930176
2009/2/26,7182.080078
2009/2/25,7270.890137
2009/2/24,7350.939941
2009/2/23,7114.779785
2009/2/20,7365.669922
2009/2/19,7465.950195
2009/2/18,7555.629883
2009/2/17,7552.600098
2009/2/13,7850.410156
2009/2/12,7932.759766
2009/2/11,7939.529785
2009/2/10,7888.879883
2009/2/9,8270.870117
2009/2/6,8280.589844
2009/2/5,8063.069824
2009/2/4,7956.660156
2009/2/3,8078.359863
2009/2/2,7936.75
2009/1/30,8000.859863
2009/1/29,8149.009766
2009/1/28,8375.450195
2009/1/27,8174.72998
2009/1/26,8116.029785
2009/1/23,8077.560059
2009/1/22,8122.799805
2009/1/21,8228.099609
2009/1/20,7949.089844
2009/1/16,8281.219727
2009/1/15,8212.490234
2009/1/14,8200.139648
2009/1/13,8448.55957
2009/1/12,8473.969727
2009/1/9,8599.179688
2009/1/8,8742.459961
2009/1/7,8769.700195
2009/1/6,9015.099609
2009/1/5,8952.889648
2009/1/2,9034.69043
2008/12/31,8776.389648
2008/12/30,8668.389648
2008/12/29,8483.929688
2008/12/26,8515.549805
2008/12/24,8468.480469
2008/12/23,8419.490234
2008/12/22,8519.69043
2008/12/19,8579.110352
2008/12/18,8604.990234
2008/12/17,8824.339844
2008/12/16,8924.139648
2008/12/15,8564.530273
2008/12/12,8629.679688
2008/12/11,8565.089844
2008/12/10,8761.419922
2008/12/9,8691.330078
2008/12/8,8934.179688
2008/12/5,8635.419922
2008/12/4,8376.240234
2008/12/3,8591.69043
2008/12/2,8419.089844
2008/12/1,8149.089844
2008/11/28,8829.040039
2008/11/26,8726.610352
2008/11/25,8479.469727
2008/11/24,8443.389648
2008/11/21,8046.419922
2008/11/20,7552.290039
2008/11/19,7997.279785
2008/11/18,8424.75
2008/11/17,8273.580078
2008/11/14,8497.30957
2008/11/13,8835.25
2008/11/12,8282.660156
2008/11/11,8693.959961
2008/11/10,8870.540039
2008/11/7,8943.80957
2008/11/6,8695.790039
2008/11/5,9139.269531
2008/11/4,9625.280273
2008/11/3,9319.830078
2008/10/31,9325.009766
2008/10/30,9180.69043
2008/10/29,8990.959961
2008/10/28,9065.120117
2008/10/27,8175.77002
2008/10/24,8378.950195
2008/10/23,8691.25
2008/10/22,8519.209961
2008/10/21,9033.660156
2008/10/20,9265.429688
2008/10/17,8852.219727
2008/10/16,8979.259766
2008/10/15,8577.910156
2008/10/14,9310.990234
2008/10/13,9387.610352
2008/10/10,8451.19043
2008/10/9,8579.19043
2008/10/8,9258.099609
2008/10/7,9447.110352
2008/10/6,9955.5
2008/10/3,10325.37988
2008/10/2,10482.84961
2008/10/1,10831.07031
2008/9/30,10850.66016
2008/9/29,10365.4502
2008/9/26,11143.12988
2008/9/25,11022.05957
2008/9/24,10825.16992
2008/9/23,10854.16992
2008/9/22,11015.69043
2008/9/19,11388.44043
2008/9/18,11019.69043
2008/9/17,10609.66016
2008/9/16,11059.01953
2008/9/15,10917.50977
2008/9/12,11421.99023
2008/9/11,11433.70996
2008/9/10,11268.91992
2008/9/9,11230.73047
2008/9/8,11510.74023
2008/9/5,11220.95996
2008/9/4,11188.23047
2008/9/3,11532.87988
2008/9/2,11516.91992
2008/8/29,11543.95996
2008/8/28,11715.17969
2008/8/27,11502.50977
2008/8/26,11412.87012
2008/8/25,11386.25
2008/8/22,11628.05957
2008/8/21,11430.20996
2008/8/20,11417.42969
2008/8/19,11348.54981
2008/8/18,11479.38965
2008/8/15,11659.90039
2008/8/14,11615.92969
2008/8/13,11532.95996
2008/8/12,11642.46973
2008/8/11,11782.34961
2008/8/8,11734.32031
