Date,pos,neg,neutral,compound
2010/7/30,0.014364,0.18415,0.80149,-0.43637
2010/8/2,0.10058,0.0824,0.81716,0.058171
2010/8/3,0.10027,0.12031,0.77956,-0.016364
2010/8/4,0.029745,0.25689,0.71325,-0.47364
2010/8/5,0.028036,0.19104,0.78093,-0.27703
2010/8/6,0.032455,0.16938,0.79816,-0.28551
2010/8/9,0.0836,0.13889,0.77742,-0.15927
2010/8/10,0.075345,0.11596,0.80869,-0.15584
2010/8/11,0.10036,0.068382,0.83138,0.17173
2010/8/12,0.085327,0.10533,0.80936,-0.17921
2010/8/13,0.056782,0.19315,0.74991,-0.31049
2010/8/16,0.070327,0.17993,0.7496,-0.3788
2010/8/17,0.090909,0.083073,0.82602,-0.038291
2010/8/18,0.12715,0.15882,0.71404,-0.052887
2010/8/19,0.050018,0.14471,0.80527,-0.088064
2010/8/20,0.054618,0.1248,0.82065,-0.16857
2010/8/23,0.10456,0.16924,0.72611,-0.15734
2010/8/24,0.0152,0.117,0.8678,-0.27181
2010/8/25,0.041655,0.17956,0.7788,-0.247
2010/8/26,0.11033,0.15489,0.73478,-0.022282
2010/8/27,0.098745,0.12253,0.77873,0.035456
2010/8/30,0.0026545,0.19205,0.80529,-0.3569
2010/8/31,0.039382,0.083618,0.877,-0.23527
2010/9/1,0.077636,0.14178,0.78058,-0.17264
2010/9/2,0.056964,0.13313,0.80982,-0.15563
2010/9/3,0.069491,0.12453,0.806,-0.27307
2010/9/7,0.12591,0.12991,0.74418,0.12983
2010/9/8,0.029018,0.18309,0.78789,-0.21682
2010/9/9,0.072964,0.31856,0.6086,-0.3738
2010/9/10,0.042527,0.29444,0.66304,-0.47008
2010/9/13,0.0045273,0.18696,0.80856,-0.42602
2010/9/14,0.064673,0.27355,0.66164,-0.32462
2010/9/15,0.022873,0.10413,0.873,-0.20402
2010/9/16,0.10544,0.12022,0.77436,-0.046275
2010/9/17,0.088327,0.17696,0.7348,-0.33466
2010/9/20,0.057655,0.21393,0.72816,-0.46433
2010/9/21,0.059618,0.040255,0.90013,0.074625
2010/9/22,0.092618,0.16011,0.74727,-0.21143
2010/9/23,0.042,0.0746,0.8834,-0.18422
2010/9/24,0.021891,0.15715,0.82096,-0.45908
2010/9/27,0.062418,0.21513,0.72211,-0.33363
2010/9/28,0.024945,0.25911,0.71595,-0.48767
2010/9/29,0.078291,0.27629,0.64545,-0.41715
2010/9/30,0.034982,0.16038,0.80464,-0.24288
2010/10/1,0.011036,0.2428,0.74616,-0.61139
2010/10/4,0.039727,0.21973,0.74067,-0.57463
2010/10/5,0.1126,0.182,0.7054,-0.23996
2010/10/6,0.096491,0.074709,0.82876,0.081844
2010/10/7,0.15095,0.11069,0.73822,0.13455
2010/10/8,0.18675,0.24158,0.57185,-0.11311
2010/10/11,0.18062,0.15405,0.66549,0.075495
2010/10/12,0.041091,0.15665,0.8024,-0.36718
2010/10/13,0.17518,0.17464,0.65015,-0.05652
2010/10/14,0.13149,0.10716,0.76116,0.14417
2010/10/15,0.1488,0.1116,0.7396,0.033302
2010/10/18,0.066491,0.21685,0.7166,-0.13559
2010/10/19,0.074309,0.24829,0.67725,-0.40866
2010/10/20,0.028182,0.10287,0.86895,-0.10089
2010/10/21,0.041473,0.24402,0.71451,-0.37322
2010/10/22,0.043236,0.26442,0.69224,-0.45058
2010/10/25,0.048145,0.14467,0.80718,-0.15564
2010/10/26,0.071327,0.22522,0.70325,-0.15694
2010/10/27,0.030873,0.14642,0.82271,-0.25683
2010/10/28,0.055164,0.30105,0.64393,-0.3547
2010/10/29,0.065436,0.22444,0.71013,-0.20553
2010/11/1,0.098345,0.20556,0.69609,-0.080478
2010/11/2,0.071164,0.15458,0.77433,-0.26199
2010/11/3,0.028091,0.029127,0.94267,-0.029418
2010/11/4,0.072545,0.12795,0.79964,-0.22084
2010/11/5,0.047764,0.10915,0.84309,-0.080225
2010/11/8,0.0592,0.13324,0.80751,-0.073709
2010/11/9,0.038255,0.17564,0.78615,-0.27361
2010/11/10,0.053927,0.20585,0.74022,-0.37441
2010/11/11,0.12065,0.13058,0.74902,0.061449
2010/11/12,0.12724,0.2014,0.67155,-0.16424
2010/11/15,0.040218,0.19224,0.76755,-0.46847
2010/11/16,0.11467,0.1582,0.72733,-0.049522
2010/11/17,0.032964,0.1352,0.83184,-0.20759
2010/11/18,0.049764,0.14684,0.80327,-0.33609
2010/11/19,0.082455,0.081018,0.83653,0.11373
2010/11/22,0.053255,0.17555,0.7712,-0.34386
2010/11/23,0.070673,0.12218,0.80715,-0.0097727
2010/11/24,0.018327,0.20076,0.78104,-0.34791
2010/11/26,0.059218,0.16295,0.77785,-0.35682
2010/11/29,0.042945,0.24882,0.70831,-0.45335
2010/11/30,0.041818,0.14365,0.81469,-0.27035
2010/12/1,0.054945,0.21707,0.72784,-0.31363
2010/12/2,0.15547,0.13942,0.70516,0.12409
2010/12/3,0.11169,0.13209,0.75627,-0.17798
2010/12/6,0.075109,0.048982,0.87591,0.12355
2010/12/7,0.030491,0.1762,0.79331,-0.48118
2010/12/8,0.085636,0.049545,0.86484,-0.021216
2010/12/9,0.059091,0.088873,0.85204,-0.0089982
2010/12/10,0.043927,0.13851,0.81756,-0.17509
2010/12/13,0.0656,0.212,0.72265,-0.15951
2010/12/14,0.050218,0.1702,0.77962,-0.29088
2010/12/15,0.048236,0.22938,0.72251,-0.31845
2010/12/16,0.029345,0.14565,0.82509,-0.23289
2010/12/17,0.039545,0.16795,0.79251,-0.24264
2010/12/20,0.024891,0.14693,0.82818,-0.28336
2010/12/21,0.039709,0.17338,0.78682,-0.34525
2010/12/22,0.032982,0.079655,0.88736,-0.23069
2010/12/23,0.045073,0.20373,0.75095,-0.35879
2010/12/27,0.10724,0.089036,0.80375,0.070184
2010/12/28,0.049364,0.16784,0.7828,-0.19247
2010/12/29,0.063582,0.19178,0.74458,-0.24499
2010/12/30,0,0.17702,0.82298,-0.39659
2010/12/31,0.11467,0.13073,0.7544,0.050511
2011/1/3,0.053636,0.068145,0.87822,0.041371
2011/1/4,0.028873,0.036509,0.93462,-0.087718
2011/1/5,0.057927,0.12985,0.81222,-0.26101
2011/1/6,0.10789,0.18269,0.70942,-0.18683
2011/1/7,0.022073,0.099473,0.87831,-0.23797
2011/1/10,0.070727,0.12113,0.80825,-0.12603
2011/1/11,0.050164,0.21285,0.73698,-0.32683
2011/1/12,0.052836,0.20716,0.74,-0.3342
2011/1/13,0.12207,0.22496,0.65282,-0.18571
2011/1/14,0.030364,0.038491,0.93115,-0.041953
2011/1/18,0.047764,0.13344,0.8188,-0.25189
2011/1/19,0.045818,0.19684,0.75735,-0.39295
2011/1/20,0.14167,0.19284,0.66589,-0.2312
2011/1/21,0.092182,0.17765,0.73011,-0.36614
2011/1/24,0.034073,0.12091,0.84502,-0.15268
2011/1/25,0.10385,0.22542,0.67089,-0.26641
2011/1/26,0.047818,0.16651,0.78565,-0.38221
2011/1/27,0.040218,0.14884,0.81095,-0.25643
2011/1/28,0.046255,0.10318,0.85071,-0.10326
2011/1/31,0.078545,0.15655,0.76478,-0.14439
2011/2/1,0.10095,0.053618,0.84544,0.034876
2011/2/2,0.15929,0.11495,0.7258,0.066618
2011/2/3,0.056036,0.20335,0.74062,-0.2621
2011/2/4,0.098818,0.14704,0.75415,-0.044622
2011/2/7,0.034327,0.17002,0.79565,-0.32168
2011/2/8,0.019345,0.058418,0.92224,-0.031282
2011/2/9,0.051891,0.15556,0.79255,-0.2693
2011/2/10,0.0694,0.17375,0.75671,-0.067118
2011/2/11,0.054236,0.16527,0.78055,-0.24916
2011/2/14,0.0394,0.17993,0.78065,-0.2393
2011/2/15,0.0434,0.22955,0.72702,-0.45176
2011/2/16,0.060964,0.21831,0.72073,-0.18803
2011/2/17,0.091655,0.24844,0.66,-0.23585
2011/2/18,0.067291,0.20349,0.72922,-0.28769
2011/2/22,0.033527,0.24122,0.72525,-0.34903
2011/2/23,0.045818,0.19749,0.75669,-0.32427
2011/2/24,0.097345,0.1702,0.73251,-0.14203
2011/2/25,0.033673,0.17733,0.78916,-0.21284
2011/2/28,0.091073,0.14342,0.76565,-0.1449
2011/3/1,0.12167,0.026182,0.85218,0.13788
2011/3/2,0.083182,0.13884,0.77798,-0.30408
2011/3/3,0.036636,0.2312,0.73191,-0.3627
2011/3/4,0.12067,0.1368,0.74253,-0.079495
2011/3/7,0.092727,0.12305,0.78422,-0.053696
2011/3/8,0.055164,0.11796,0.82687,-0.10776
2011/3/9,0.088782,0.18242,0.72862,-0.38211
2011/3/10,0.095145,0.2288,0.67616,-0.14851
2011/3/11,0.090273,0.10622,0.80351,0.020985
2011/3/14,0.063,0.141,0.79618,-0.10742
2011/3/15,0.065236,0.12704,0.80778,-0.052129
2011/3/16,0.10225,0.088945,0.80891,-0.11267
2011/3/17,0.115,0.15231,0.73269,-0.035684
2011/3/18,0.098618,0.12071,0.78055,-0.11235
2011/3/21,0.093109,0.25838,0.64842,-0.35557
2011/3/22,0.098218,0.16625,0.7356,-0.15427
2011/3/23,0.044436,0.17665,0.77891,-0.2109
2011/3/24,0.019545,0.211,0.76945,-0.35632
2011/3/25,0.072691,0.050927,0.87638,0.17624
2011/3/28,0.031909,0.24678,0.72131,-0.73039
2011/3/29,0.089709,0.16089,0.7494,-0.10483
2011/3/30,0.0124,0.044218,0.94342,-0.033865
2011/3/31,0.056091,0.16382,0.77976,-0.22119
2011/4/1,0.057109,0.20175,0.74111,-0.39187
2011/4/4,0.022745,0.17584,0.80142,-0.40789
2011/4/5,0.020073,0.23327,0.74671,-0.33621
2011/4/6,0.10549,0.13613,0.75838,-0.054191
2011/4/7,0.085236,0.26495,0.64971,-0.22676
2011/4/8,0.0716,0.0794,0.84904,0.06696
2011/4/11,0.078236,0.16295,0.75882,-0.1519
2011/4/12,0.021309,0.30387,0.67482,-0.58651
2011/4/13,0.038782,0.12671,0.83451,-0.12744
2011/4/14,0.081909,0.23218,0.68591,-0.26844
2011/4/15,0.024927,0.29809,0.677,-0.49052
2011/4/18,0.072,0.23529,0.69276,-0.19585
2011/4/19,0.060927,0.17944,0.75975,-0.1717
2011/4/20,0.13413,0.14547,0.72038,-0.051344
2011/4/21,0.029691,0.1448,0.82551,-0.23746
2011/4/25,0.086636,0.17735,0.73593,-0.17787
2011/4/26,0.067455,0.11918,0.81336,-0.032265
2011/4/27,0.049218,0.12144,0.82933,-0.065562
2011/4/28,0.078673,0.12938,0.79195,0.05106
2011/4/29,0.073582,0.11516,0.81125,-0.2622
2011/5/2,0.069418,0.26582,0.66476,-0.34944
2011/5/3,0.12742,0.12662,0.74596,-0.011922
2011/5/4,0.061727,0.23922,0.69876,-0.37814
2011/5/5,0.027036,0.22765,0.74533,-0.36021
2011/5/6,0.14336,0.1146,0.74205,0.029175
2011/5/9,0.050673,0.18035,0.7688,-0.28294
2011/5/10,0.055855,0.19787,0.74627,-0.40715
2011/5/11,0.093109,0.14773,0.75916,-0.054087
2011/5/12,0.031018,0.22531,0.74382,-0.43354
2011/5/13,0.056273,0.099382,0.84429,-0.13625
2011/5/16,0.028127,0.148,0.82404,-0.21324
2011/5/17,0.063491,0.093145,0.84347,-0.12389
2011/5/18,0.14589,0.099145,0.7548,0.076509
2011/5/19,0.060127,0.083636,0.85638,-0.057475
2011/5/20,0.092164,0.11455,0.79329,0.00093273
2011/5/23,0.11916,0.30004,0.58064,-0.29522
2011/5/24,0.075836,0.27798,0.64613,-0.45212
2011/5/25,0.048582,0.1944,0.75702,-0.4257
2011/5/26,0.034327,0.18809,0.77742,-0.25383
2011/5/27,0.095655,0.12787,0.77647,-0.025698
2011/5/31,0.0073455,0.26973,0.72293,-0.44098
2011/6/1,0.0592,0.24802,0.69273,-0.554
2011/6/2,0.1396,0.30778,0.55271,-0.40719
2011/6/3,0.078582,0.16942,0.75176,-0.18972
2011/6/6,0.057855,0.2102,0.73195,-0.36665
2011/6/7,0.063327,0.1222,0.81444,-0.24574
2011/6/8,0.089745,0.12191,0.78845,-0.081771
2011/6/9,0.083309,0.17133,0.74536,-0.15815
2011/6/10,0.11362,0.14515,0.74124,-0.087596
2011/6/13,0.025564,0.18255,0.79189,-0.30874
2011/6/14,0.066382,0.2706,0.66287,-0.20682
2011/6/15,0.080909,0.18815,0.73095,-0.2538
2011/6/16,0.050655,0.16698,0.78242,-0.14857
2011/6/17,0.0024,0.31707,0.68053,-0.57068
2011/6/20,0.022673,0.31167,0.66565,-0.53128
2011/6/21,0.035127,0.1576,0.80724,-0.25947
2011/6/22,0.059382,0.2434,0.69722,-0.39587
2011/6/23,0.14285,0.16351,0.69364,-0.1787
2011/6/24,0.06,0.13658,0.80349,-0.18602
2011/6/27,0.043018,0.13673,0.82025,-0.20763
2011/6/28,0.074982,0.086145,0.83887,0.044391
2011/6/29,0.049473,0.12913,0.82149,-0.246
2011/6/30,0.0030727,0.13565,0.86127,-0.29311
2011/7/1,0.082418,0.25415,0.66338,-0.28834
2011/7/5,0.0040364,0.25396,0.742,-0.57139
2011/7/6,0.075891,0.16045,0.76384,-0.2018
2011/7/7,0.081927,0.10107,0.817,-0.2322
2011/7/8,0.077491,0.1942,0.72829,-0.19123
2011/7/11,0.062909,0.14429,0.79267,-0.24117
2011/7/12,0.069418,0.16107,0.76951,-0.26976
2011/7/13,0.079909,0.093655,0.82644,-0.0089764
2011/7/14,0.057491,0.17511,0.76724,-0.33795
2011/7/15,0.0029091,0.15556,0.84153,-0.33975
2011/7/18,0.086255,0.088636,0.82511,-0.012947
2011/7/19,0.0086,0.12367,0.86773,-0.29891
2011/7/20,0.036309,0.066582,0.89715,-0.094976
2011/7/21,0.029745,0.14284,0.82742,-0.26379
2011/7/22,0.083527,0.1456,0.77087,-0.19148
2011/7/25,0.036,0.12031,0.84384,-0.19801
2011/7/26,0.18776,0.11353,0.69871,0.10099
2011/7/27,0.057964,0.24918,0.69293,-0.46
2011/7/28,0.024909,0.26965,0.70544,-0.50849
2011/7/29,0.0974,0.11418,0.7886,-0.10434
2011/8/1,0.063036,0.1962,0.74076,-0.26494
2011/8/2,0.046545,0.12238,0.83107,-0.19834
2011/8/3,0.070473,0.12704,0.80249,-0.1984
2011/8/4,0.046327,0.17062,0.783,-0.30196
2011/8/5,0.058455,0.20538,0.73616,-0.37733
2011/8/8,0.12278,0.20515,0.67196,-0.19138
2011/8/9,0.033964,0.22342,0.74262,-0.46111
2011/8/10,0.043273,0.13456,0.82216,-0.27645
2011/8/11,0.065836,0.16758,0.76658,-0.31666
2011/8/12,0.070164,0.22362,0.70622,-0.23177
2011/8/15,0.10905,0.16249,0.72845,-0.078935
2011/8/16,0.030727,0.24969,0.71958,-0.45623
2011/8/17,0.081673,0.18016,0.73831,-0.3775
2011/8/18,0.060145,0.13605,0.8038,0.020276
2011/8/19,0.082782,0.16038,0.75669,-0.15962
2011/8/22,0.052091,0.13893,0.80898,-0.16485
2011/8/23,0.11396,0.083127,0.8028,0.019447
2011/8/24,0.097891,0.091364,0.81069,0.00054
2011/8/25,0.12225,0.16875,0.709,-0.12114
2011/8/26,0.056673,0.2416,0.70173,-0.33145
2011/8/29,0.032418,0.18076,0.78682,-0.14074
2011/8/30,0.032818,0.085073,0.88211,-0.095029
2011/8/31,0.038473,0.20631,0.75529,-0.42727
2011/9/1,0.087073,0.099564,0.81322,0.027536
2011/9/2,0.084,0.15809,0.75791,-0.090789
2011/9/6,0.059727,0.062327,0.87782,-0.018218
2011/9/7,0.061055,0.14896,0.79018,-0.11576
2011/9/8,0.12611,0.16247,0.71145,-0.12001
2011/9/9,0.010618,0.18758,0.8018,-0.45333
2011/9/12,0.091018,0.13844,0.77045,-0.072765
2011/9/13,0.083291,0.070818,0.84589,-0.074184
2011/9/14,0.030909,0.23153,0.73764,-0.51161
2011/9/15,0.054382,0.12995,0.81567,-0.16231
2011/9/16,0.093782,0.092273,0.81391,0.0091891
2011/9/19,0.10116,0.078927,0.81991,0.11204
2011/9/20,0.031491,0.13435,0.83435,-0.2941
2011/9/21,0.027909,0.18096,0.791,-0.38011
2011/9/22,0.054145,0.18636,0.75949,-0.33692
2011/9/23,0.0426,0.2382,0.7192,-0.49114
2011/9/26,0.071909,0.083745,0.84435,-0.088818
2011/9/27,0.093273,0.16922,0.73751,-0.25503
2011/9/28,0.084527,0.21233,0.70331,-0.34405
2011/9/29,0.045545,0.18142,0.77296,-0.26031
2011/9/30,0.094182,0.13589,0.76976,-0.069542
2011/10/3,0.091036,0.15416,0.7548,-0.075371
2011/10/4,0.090491,0.253,0.65653,-0.28094
2011/10/5,0.027691,0.10151,0.8708,-0.23019
2011/10/6,0.093909,0.15329,0.7528,-0.21303
2011/10/7,0.049764,0.18044,0.76964,-0.34832
2011/10/10,0.039727,0.21342,0.74685,-0.42309
2011/10/11,0.040236,0.058509,0.90125,-0.018244
2011/10/12,0.098182,0.23122,0.67044,-0.30126
2011/10/13,0.014509,0.2626,0.72289,-0.61962
2011/10/14,0.0084364,0.19151,0.79991,-0.44454
2011/10/17,0.042982,0.15662,0.8004,-0.37585
2011/10/18,0.064982,0.12269,0.81242,-0.17894
2011/10/19,0.11916,0.062582,0.81825,0.10003
2011/10/20,0.045764,0.21382,0.74049,-0.19687
2011/10/21,0.0862,0.18093,0.73282,-0.18665
2011/10/24,0.054291,0.14805,0.79771,-0.14584
2011/10/25,0.096145,0.13745,0.7664,-0.081256
2011/10/26,0.024218,0.086091,0.88973,-0.24947
2011/10/27,0.071491,0.16573,0.76278,-0.16701
2011/10/28,0.057309,0.21991,0.72282,-0.27572
2011/10/31,0.082018,0.10787,0.81011,-0.053796
2011/11/1,0.11705,0.16818,0.71485,-0.070024
2011/11/2,0.10111,0.21,0.68891,-0.17279
2011/11/3,0.026418,0.21251,0.76107,-0.4579
2011/11/4,0.075709,0.13915,0.7852,-0.02168
2011/11/7,0.028636,0.29715,0.67418,-0.56079
2011/11/8,0.046,0.18769,0.76631,-0.33835
2011/11/9,0.13093,0.20829,0.66053,-0.33987
2011/11/10,0.071436,0.1136,0.81496,-0.13308
2011/11/11,0.043327,0.18631,0.77036,-0.20829
2011/11/14,0.030982,0.17595,0.79307,-0.36946
2011/11/15,0.081691,0.074873,0.84327,-0.084902
2011/11/16,0.068491,0.10973,0.82178,-0.095855
2011/11/17,0.056891,0.18245,0.76065,-0.33973
2011/11/18,0.032764,0.16578,0.80138,-0.15163
2011/11/21,0.021418,0.22102,0.7574,-0.5047
2011/11/22,0.0858,0.19345,0.72058,-0.20385
2011/11/23,0.014164,0.23222,0.75369,-0.5056
2011/11/25,0.088218,0.20818,0.70342,-0.12052
2011/11/28,0.098218,0.11207,0.78953,-0.041702
2011/11/29,0.048218,0.18395,0.76784,-0.28975
2011/11/30,0.0099091,0.12393,0.86616,-0.37465
2011/12/1,0.030764,0.094945,0.87422,-0.26247
2011/12/2,0.12051,0.18324,0.69629,-0.030225
2011/12/5,0.12018,0.21478,0.66515,-0.27649
2011/12/6,0.1242,0.16258,0.71331,0.017658
2011/12/7,0.10911,0.17764,0.71316,-0.16342
2011/12/8,0.026764,0.22875,0.74449,-0.37457
2011/12/9,0.042727,0.1464,0.81087,-0.23691
2011/12/12,0.072255,0.097364,0.83038,-0.16101
2011/12/13,0.011455,0.067745,0.9208,-0.13432
2011/12/14,0.036745,0.24615,0.71711,-0.371
2011/12/15,0.046309,0.10916,0.84436,-0.20161
2011/12/16,0.025927,0.18024,0.79384,-0.2405
2011/12/19,0.031273,0.16345,0.80544,-0.22052
2011/12/20,0.017709,0.10964,0.87265,-0.17327
2011/12/21,0.044418,0.1568,0.79895,-0.29674
2011/12/22,0.038455,0.27793,0.68362,-0.60928
2011/12/23,0.042273,0.12224,0.83549,-0.11011
2011/12/27,0.031618,0.21133,0.75705,-0.43153
2011/12/28,0.091436,0.20538,0.70318,-0.24528
2011/12/29,0.10198,0.14936,0.74873,-0.015665
2011/12/30,0.078473,0.13651,0.78502,-0.12269
2012/1/3,0.049127,0.13029,0.82058,-0.22316
2012/1/4,0.057636,0.17482,0.76749,-0.20618
2012/1/5,0.0852,0.1914,0.7234,-0.31343
2012/1/6,0.098945,0.19576,0.70529,-0.13616
2012/1/9,0.068691,0.085055,0.84635,-0.11879
2012/1/10,0.056255,0.14244,0.80131,-0.19621
2012/1/11,0.018509,0.23478,0.74682,-0.45958
2012/1/12,0.046345,0.18876,0.76489,-0.20199
2012/1/13,0.027909,0.27595,0.69615,-0.54411
2012/1/17,0.084,0.12295,0.79305,-0.13
2012/1/18,0.012509,0.19322,0.79424,-0.38958
2012/1/19,0.0264,0.15598,0.81762,-0.37807
2012/1/20,0.095473,0.15145,0.75316,-0.15733
2012/1/23,0.087855,0.19547,0.71667,-0.31022
2012/1/24,0.025055,0.17935,0.79542,-0.37353
2012/1/25,0.049036,0.1698,0.78116,-0.22102
2012/1/26,0.076436,0.16993,0.75364,-0.13434
2012/1/27,0.021564,0.17189,0.80655,-0.21741
2012/1/30,0.14851,0.1364,0.71524,-0.0072055
2012/1/31,0.040236,0.12296,0.8368,-0.28487
2012/2/1,0.089218,0.21202,0.69876,-0.11396
2012/2/2,0.039109,0.097309,0.86358,-0.029247
2012/2/3,0.050527,0.23815,0.7112,-0.34349
2012/2/6,0,0.19713,0.80287,-0.59293
2012/2/7,0.095145,0.1744,0.73045,-0.22093
2012/2/8,0.0864,0.13522,0.77838,-0.10731
2012/2/9,0.022891,0.22696,0.75015,-0.51645
2012/2/10,0.043164,0.18713,0.76971,-0.37024
2012/2/13,0.042618,0.16805,0.78935,-0.27957
2012/2/14,0.089,0.047691,0.86333,0.029553
2012/2/15,0.056618,0.21262,0.73076,-0.25967
2012/2/16,0.094255,0.18791,0.718,-0.36162
2012/2/17,0.017891,0.16898,0.81313,-0.3007
2012/2/21,0.020055,0.22996,0.74995,-0.44452
2012/2/22,0.038891,0.27307,0.68804,-0.37418
2012/2/23,0.057473,0.13575,0.80664,-0.19449
2012/2/24,0.064836,0.32044,0.61455,-0.4232
2012/2/27,0.18409,0.069509,0.7464,0.058691
2012/2/28,0.066164,0.16298,0.77085,-0.17291
2012/2/29,0.066836,0.23889,0.69427,-0.23798
2012/3/1,0.022364,0.25315,0.72449,-0.49466
2012/3/2,0.11838,0.21249,0.66929,-0.38843
2012/3/5,0.094782,0.15051,0.75471,0.012769
2012/3/6,0.095109,0.15349,0.7514,-0.10241
2012/3/7,0.074564,0.12789,0.79755,-0.10916
2012/3/8,0.0065273,0.25687,0.7366,-0.53929
2012/3/9,0.070327,0.12804,0.80164,0.068487
2012/3/12,0.093,0.19367,0.71347,-0.17149
2012/3/13,0.10573,0.33229,0.56207,-0.36776
2012/3/14,0.037782,0.22956,0.7328,-0.46611
2012/3/15,0.041782,0.18716,0.77105,-0.34192
2012/3/16,0.10405,0.1696,0.72629,-0.32583
2012/3/19,0.0548,0.21407,0.73113,-0.27995
2012/3/20,0.11691,0.18991,0.69307,-0.12866
2012/3/21,0.019273,0.12184,0.85889,-0.144
2012/3/22,0.022255,0.24238,0.73536,-0.49684
2012/3/23,0.073145,0.28871,0.63815,-0.31561
2012/3/26,0.18395,0.021545,0.79451,0.28281
2012/3/27,0.051164,0.15093,0.79782,-0.27206
2012/3/28,0.13889,0.12104,0.7402,-0.11064
2012/3/29,0.038527,0.18244,0.77904,-0.38247
2012/3/30,0.029927,0.20009,0.76969,-0.51415
2012/4/2,0.082636,0.13185,0.78551,-0.058356
2012/4/3,0.076436,0.28611,0.63745,-0.34263
2012/4/4,0.052109,0.15462,0.79327,-0.27379
2012/4/5,0.078327,0.18084,0.74084,-0.17996
2012/4/9,0.096927,0.10349,0.79958,-0.11403
2012/4/10,0.025236,0.22735,0.7472,-0.41822
2012/4/11,0.079327,0.13967,0.78105,-0.064296
2012/4/12,0.0388,0.12364,0.8374,-0.15563
2012/4/13,0.023091,0.18256,0.79435,-0.33225
2012/4/16,0.091382,0.22218,0.68644,-0.35228
2012/4/17,0.035818,0.23435,0.72975,-0.41011
2012/4/18,0.095055,0.21765,0.68729,-0.11559
2012/4/19,0.065745,0.21711,0.71715,-0.26724
2012/4/20,0.042909,0.12378,0.83324,-0.15714
2012/4/23,0.017127,0.26836,0.71451,-0.47308
2012/4/24,0.16905,0.062636,0.76831,0.16893
2012/4/25,0.061582,0.14318,0.79524,-0.1667
2012/4/26,0.098927,0.10378,0.79727,0.063536
2012/4/27,0.067436,0.23469,0.69791,-0.37939
2012/4/30,0.074618,0.063655,0.86173,-0.057004
2012/5/1,0.016145,0.12911,0.85482,-0.3052
2012/5/2,0.11671,0.18024,0.70316,-0.10103
2012/5/3,0.036927,0.15893,0.80415,-0.17203
2012/5/4,0.068327,0.12216,0.80935,-0.20594
2012/5/7,0.066491,0.14895,0.78456,-0.095896
2012/5/8,0.067745,0.15805,0.77415,-0.10713
2012/5/9,0.11065,0.051927,0.83751,0.27543
2012/5/10,0.071764,0.1252,0.80318,-0.17082
2012/5/11,0.060073,0.13985,0.79973,-0.20244
2012/5/14,0.076709,0.18476,0.73847,-0.16117
2012/5/15,0.087364,0.11087,0.80176,0.0073527
2012/5/16,0.028636,0.17153,0.79984,-0.3824
2012/5/17,0.029436,0.23702,0.7336,-0.49514
2012/5/18,0.081073,0.21878,0.70015,-0.17334
2012/5/21,0.037764,0.23713,0.72511,-0.38511
2012/5/22,0.039145,0.16816,0.79269,-0.32487
2012/5/23,0.035855,0.24273,0.72142,-0.3608
2012/5/24,0.096982,0.20549,0.69751,-0.19748
2012/5/25,0.059509,0.087509,0.85298,-0.03542
2012/5/29,0.022836,0.15331,0.82385,-0.27344
2012/5/30,0.077873,0.22584,0.69644,-0.2781
2012/5/31,0.066073,0.20964,0.72429,-0.18143
2012/6/1,0.040764,0.24244,0.71696,-0.44355
2012/6/4,0.052055,0.14418,0.80376,-0.11692
2012/6/5,0.070473,0.094927,0.8346,0.021575
2012/6/6,0.048818,0.17307,0.77811,-0.35586
2012/6/7,0.054109,0.1542,0.79169,-0.21346
2012/6/8,0.032618,0.098291,0.86909,-0.20512
2012/6/11,0.077618,0.087891,0.83449,-0.10561
2012/6/12,0.070909,0.062473,0.86662,-0.021431
2012/6/13,0.12089,0.096036,0.7832,-0.046905
2012/6/14,0.079473,0.064055,0.85647,0.050285
2012/6/15,0.039182,0.046145,0.91467,-0.055616
2012/6/18,0.036673,0.147,0.81636,-0.29192
2012/6/19,0.12905,0.12962,0.74147,-0.13567
2012/6/20,0.090018,0.13209,0.77789,-0.2545
2012/6/21,0.084745,0.1376,0.77765,-0.14927
2012/6/22,0.069055,0.15249,0.77845,-0.051745
2012/6/25,0.092982,0.13902,0.76813,-0.19462
2012/6/26,0.064873,0.25676,0.67829,-0.45723
2012/6/27,0.084818,0.178,0.73733,-0.22538
2012/6/28,0.064218,0.16525,0.77053,-0.26523
2012/6/29,0.025964,0.13989,0.83422,-0.37564
2012/7/2,0.080345,0.1396,0.78005,-0.063371
2012/7/3,0.025927,0.13076,0.84331,-0.19443
2012/7/5,0.085327,0.19096,0.72367,-0.22582
2012/7/6,0.045055,0.15071,0.80424,-0.20763
2012/7/9,0.097455,0.077473,0.82522,-0.066225
2012/7/10,0.052,0.10349,0.84451,-0.09954
2012/7/11,0.11875,0.18969,0.69156,-0.29633
2012/7/12,0.10511,0.15064,0.74425,-0.1147
2012/7/13,0.065964,0.2422,0.69184,-0.38321
2012/7/16,0.019964,0.23464,0.7454,-0.40806
2012/7/17,0.13945,0.097909,0.76276,-0.13695
2012/7/18,0.059145,0.26076,0.68009,-0.3927
2012/7/19,0.078273,0.094236,0.82764,-0.071753
2012/7/20,0.075491,0.14844,0.77607,-0.19688
2012/7/23,0.049418,0.18865,0.76198,-0.25476
2012/7/24,0.087073,0.12718,0.78593,-0.26997
2012/7/25,0.013382,0.21024,0.77653,-0.30533
